,exp_id,agent_id,model,seed,gamma,num_episodes,time_limit,step_limit,show_tree,show_belief,show_pi,render_asci,policy_name,nesting_level,num_sims,rollout_policies,uct_c,epsilon,policy_entropy_mean,policy_entropy_std,search_time_mean,search_time_std,update_time_mean,update_time_std,reinvigoration_time_mean,reinvigoration_time_std,episode_returns_mean,episode_returns_std,episode_returns_max,episode_returns_min,episode_discounted_returns_mean,episode_discounted_returns_std,episode_discounted_returns_max,episode_discounted_returns_min,episode_steps_mean,episode_steps_std,episode_times_mean,episode_times_std,episode_dones,num_outcome_LOSS,num_outcome_DRAW,num_outcome_WIN,num_outcome_NA
1,122,1,RCModel,0,0.95,250,43200,20,None,None,None,False,RCNestedReasoningPolicy,1,None,None,None,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.628,41.91450364730556,96.0,-111.0,65.94820356735733,28.77064127942177,73.85371249999997,-69.41995277796872,5.572,1.0643382920857447,3.715257613182068,1.1005732745192702,1.0,11,0,239,0
0,26,0,RCModel,0,0.95,250,43200,20,None,None,None,False,NestedSearchTree,3,16,None,110.0,0.1,1.9520330146137168,0.0390509669259988,0.1251791191537797,0.0064104646320809,0.0109332810289856,0.0032081783705367,0.0092206026545731,0.0063553607521935,-87.208,59.01759683348682,90.0,-115.0,-60.37464098900304,33.58367809557273,49.256011073175166,-80.90247499999998,9.008,3.127928387927064,1.247078600883484,0.4668522928806536,1.0,224,0,26,0
1,26,1,RCModel,0,0.95,250,43200,20,None,None,None,False,RCNestedReasoningPolicy,0,None,None,None,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.192,63.1760329238866,96.0,-117.0,47.88161826010739,36.44191585093199,73.85371249999997,-64.50400738211677,9.008,3.127928387927064,1.247078600883484,0.4668522928806536,1.0,26,0,224,0
0,17,0,RCModel,0,0.95,250,43200,20,None,None,None,False,NestedSearchTree,3,512,None,110.0,0.1,0.611626512767035,0.2546048126581539,4.064728165160129,0.2049834831134388,0.2315226272620323,0.1721705289518119,0.0649743015801712,0.1269225262247021,-67.8,76.35312698246214,92.0,-108.0,-54.48188788461522,51.55642554173269,56.6299291669531,-80.90247499999998,6.4,1.969771560359221,27.64099328804016,9.223887155855056,1.0,203,0,47,0
1,17,1,RCModel,0,0.95,250,43200,20,None,None,None,False,RCNestedReasoningPolicy,1,None,None,None,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,79.94022767042885,96.0,-113.0,45.42807696984728,54.029839480733735,73.85371249999997,-69.41995277796872,6.4,1.969771560359221,27.64099328804016,9.223887155855056,1.0,47,0,203,0
0,143,0,RCModel,0,0.95,250,43200,20,None,None,None,False,RandomPolicy,None,,,,,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-105.388,32.36203726590772,89.0,-117.0,-60.08872513689229,16.618801181739638,45.8432105195164,-72.07363450312498,11.988,2.2794420369906314,0.0046840524673461,0.0007400084964475,1.0,243,0,7,0
1,143,1,RCModel,0,0.95,250,43200,20,None,None,None,False,RCNestedReasoningPolicy,2,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.412,33.7693686052908,93.0,-117.0,43.86196320497136,18.07797445225307,60.61045175468748,-62.22880701301092,11.988,2.2794420369906314,0.0046840524673461,0.0007400084964475,1.0,7,0,243,0
0,129,0,RCModel,0,0.95,250,43200,20,None,None,None,False,NestedSearchTree,0,128,None,110.0,0.1,1.0174682957426229,0.3365520014302167,0.1504272307131879,0.0449005714745872,0.0057737972795275,0.003065847857146,0.000951981183565,0.0013525040068569,69.22,63.86369547716446,94.0,-112.0,43.20030217063297,42.35616938317972,64.80047553124997,-77.80735124999998,8.58,1.9296631830451652,1.378141321182251,0.6197108910984994,1.0,29,0,221,0
1,129,1,RCModel,0,0.95,250,43200,20,None,None,None,False,RCNestedReasoningPolicy,3,None,None,None,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-84.38,64.28371177833466,95.0,-116.0,-55.32296469808295,42.3490972629818,69.21102687499999,-74.86698368749997,8.58,1.9296631830451652,1.378141321182251,0.6197108910984994,1.0,221,0,29,0
0,53,0,RCModel,0,0.95,250,43200,20,None,None,None,False,NestedSearchTree,2,512,None,110.0,0.1,0.5645876690020941,0.2716371850110705,2.706733304088972,0.2099736694208166,0.2112651758006468,0.0839144265621635,0.0558447082980542,0.0694666017686762,56.444,77.12783456055276,94.0,-108.0,36.017529335034624,52.943583596160366,64.80047553124997,-77.80735124999998,7.756,1.3358383135694232,22.777299369812013,5.328620305435538,1.0,46,0,204,0
1,53,1,RCModel,0,0.95,250,43200,20,None,None,None,False,RCNestedReasoningPolicy,2,None,None,None,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-69.956,77.88700831332524,95.0,-117.0,-47.08713793978438,53.35300903243786,69.21102687499999,-74.86698368749997,7.756,1.3358383135694232,22.777299369812013,5.328620305435538,1.0,204,0,46,0
0,134,0,RCModel,0,0.95,250,43200,20,None,None,None,False,NestedSearchTree,0,16,None,110.0,0.1,1.88838783378386,0.0835261757995284,0.0219024157048449,0.0065808104428594,0.0012402667042616,0.0003629267855528,0.0001862465507931,6.52087303646463e-05,12.784,97.0362887996032,94.0,-116.0,4.650442294020328,55.49737209951194,64.80047553124997,-74.86698368749997,11.416,2.928983441400788,0.2757631750106811,0.1088375956661532,1.0,96,0,154,0
1,134,1,RCModel,0,0.95,250,43200,20,None,None,None,False,RCNestedReasoningPolicy,3,None,None,None,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-33.616,97.59424442045756,94.0,-117.0,-20.13271093485112,55.57848099745557,64.80047553124997,-74.86698368749997,11.416,2.928983441400788,0.2757631750106811,0.1088375956661532,1.0,154,0,96,0
0,88,0,RCModel,0,0.95,250,43200,20,None,None,None,False,NestedSearchTree,1,512,None,110.0,0.1,0.4710513194145399,0.2480015403271167,1.687350957863158,0.1554007597298566,0.1056749151142975,0.0443857865819798,0.0237886312384202,0.019539539362457,73.408,59.71962437926072,94.0,-110.0,48.240789792510085,41.54489500834605,64.80047553124997,-77.80735124999998,7.592,1.1460959820189582,13.693788178443908,2.9556209577460857,1.0,25,0,225,0
1,88,1,RCModel,0,0.95,250,43200,20,None,None,None,False,RCNestedReasoningPolicy,2,None,None,None,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-86.592,60.30085850135131,95.0,-112.0,-59.097850936847344,41.853488525556415,69.21102687499999,-74.86698368749997,7.592,1.1460959820189582,13.693788178443908,2.9556209577460857,1.0,225,0,25,0
0,59,0,RCModel,0,0.95,250,43200,20,None,None,None,False,NestedSearchTree,2,128,None,110.0,0.1,1.0547055370810228,0.3672965670666089,0.7306673470617165,0.0473944700809412,0.0585389968624923,0.0177708028208826,0.0272076715238189,0.0220259345091951,61.824,71.54887157740505,94.0,-112.0,37.78070036341764,46.996126678522536,64.80047553124997,-77.80735124999998,8.776,2.044950855155204,6.987200965881348,1.9492031340283449,1.0,38,0,212,0
1,59,1,RCModel,0,0.95,250,43200,20,None,None,None,False,RCNestedReasoningPolicy,3,None,None,None,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-77.376,72.11659049067697,95.0,-117.0,-50.14708813487391,47.09597821214649,69.21102687499999,-74.86698368749997,8.776,2.044950855155204,6.987200965881348,1.9492031340283449,1.0,212,0,38,0
0,30,0,RCModel,0,0.95,250,43200,20,None,None,None,False,NestedSearchTree,3,1,None,110.0,0.1,1.914065501971594,0.0003953873793771,0.0084045640468597,0.0042638763324293,0.0029232627391815,0.0001529016416173,0.0045197953224182,0.000431050509941,-20.0,0.0,-20.0,-20.0,-12.188767474237768,7.283063041541028e-14,-12.188767474237697,-12.188767474237697,20.0,0.0,0.2450435209274292,0.085390848285867,0.0,0,250,0,0
1,30,1,RCModel,0,0.95,250,43200,20,None,None,None,False,RandomPolicy,None,None,None,None,None,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-20.0,0.0,-20.0,-20.0,-12.188767474237768,7.283063041541028e-14,-12.188767474237697,-12.188767474237697,20.0,0.0,0.2450435209274292,0.085390848285867,0.0,0,250,0,0
0,43,0,RCModel,0,0.95,250,43200,20,None,None,None,False,NestedSearchTree,2,2048,None,110.0,0.1,0.0161387599798522,0.0440768742000125,6.761945371196384,0.925732155881922,0.3718608633450099,0.1930677471628696,0.0652047186579023,0.071762470720243,-105.02,0.1400000000000001,-105.0,-106.0,-77.74854389874994,0.4116514587500011,-74.86698368749997,-77.80735124999998,6.02,0.1399999999999999,42.97243054580689,5.780007121997859,1.0,250,0,0,0
1,43,1,RCModel,0,0.95,250,43200,20,None,None,None,False,RCNestedReasoningPolicy,2,None,None,None,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.98,0.1400000000000001,95.0,94.0,69.12281584812516,0.6174771881250037,69.21102687499999,64.80047553124997,6.02,0.1399999999999999,42.97243054580689,5.780007121997859,1.0,0,0,250,0
